Datetime,Open,High,Low,Close,Volume
2026-05-22 15:29:00+05:30,23748.849609375,23751.900390625,23743.150390625,23749.599609375,0
2026-05-22 15:29:00+05:30,23748.849609375,23751.900390625,23743.150390625,23749.599609375,0
2026-05-22 15:29:00+05:30,23748.849609375,23751.900390625,23743.150390625,23749.599609375,0
2026-05-22 15:29:00+05:30,23748.849609375,23751.900390625,23743.150390625,23749.599609375,0
2026-05-22 15:29:00+05:30,23748.849609375,23751.900390625,23743.150390625,23749.599609375,0
2026-05-22 15:29:00+05:30,23748.849609375,23751.900390625,23743.150390625,23749.599609375,0
2026-05-22 15:29:00+05:30,23748.849609375,23751.900390625,23743.150390625,23749.599609375,0
